cve,owner,repo,patch,reserve_idx_diff,publish_idx_diff,reserve_time,publish_time
CVE-2024-45410,traefik,traefik,584144100524277829f26219baaab29a53b8134f,29,-16,2024-08-28T20:21:32+00:00,2024-09-19T22:51:02+00:00
CVE-2024-45436,ollama,ollama,123a722a6f541e300bc8e34297ac378ebe23f527,-394,-394,2024-08-29T00:00:00+00:00,2024-08-29T00:00:00+00:00
CVE-2024-45496,openshift,openshift-controller-manager,3af3628103f9ddc3b825e6e5243ec58e85311046,3,-1,2024-08-30T10:12:13+00:00,2024-09-16T23:58:59+00:00
CVE-2024-45590,expressjs,body-parser,b2695c4450f06ba3b0ccf48d872a229bb41c9bce,0,-7,2024-09-02T16:00:02+00:00,2024-09-10T15:54:02+00:00
CVE-2024-45591,xwiki,xwiki-platform,9cbca9808300797c67779bb9a665d85cf9e3d4b8,-693,-750,2024-09-02T16:00:02+00:00,2024-09-10T15:56:53+00:00
CVE-2024-45595,man-group,dtale,b6e30969390520d1400b55acbb13e5487b8472e8,4,-1,2024-09-02T16:00:02+00:00,2024-09-10T16:03:56+00:00
CVE-2024-45596,directus,directus,769fa22797bff5a9231599883b391e013f122e52,-3,-46,2024-09-02T16:00:02+00:00,2024-09-10T18:43:33+00:00
CVE-2024-45601,google,mesop,17fb769d6a91f0a8cbccfab18f64977b158a6a31,16,-13,2024-09-02T16:00:02+00:00,2024-09-18T17:49:58+00:00
CVE-2024-45605,getsentry,sentry,590258255bcb3a5fa4c56f21297b6c99131cfb9d,330,-284,2024-09-02T16:00:02+00:00,2024-09-17T19:44:50+00:00
CVE-2024-45606,getsentry,sentry,e8e71708758e1f9f56ce815ace73fe60d9e608dc,160,-454,2024-09-02T16:00:02+00:00,2024-09-17T19:43:18+00:00
CVE-2024-45607,Secreto31126,whatsapp-api-js,56620c65126427496a94d176082fbd8393a95b6d,3,-2,2024-09-02T16:00:02+00:00,2024-09-12T19:58:13+00:00
CVE-2024-45793,lyft,confidant,8876b07abde0c8d2a4974f79b60562b6d0193db9,0,0,2024-09-09T14:23:07+00:00,2024-09-20T19:07:27+00:00
CVE-2024-45794,devtron-labs,devtron,1540271bd777b6bccd288e513a9070d8f04b6056,-23,-233,2024-09-09T14:23:07+00:00,2024-11-07T17:42:58+00:00
CVE-2024-45801,cure53,DOMPurify,1e520262bf4c66b5efda49e2316d6d1246ca7b21,-38,-39,2024-09-09T14:23:07+00:00,2024-09-16T18:25:28+00:00
CVE-2024-45812,vitejs,vite,ade1d89660e17eedfd35652165b0c26905259fad,19,-4,2024-09-09T14:23:07+00:00,2024-09-17T20:08:13+00:00
CVE-2024-45813,delvedor,find-my-way,5e9e0eb5d8d438e06a185d5e536a896572dd0440,1,-1,2024-09-09T14:23:07+00:00,2024-09-18T16:47:57+00:00
CVE-2024-45813,delvedor,find-my-way,66fa03923355b8da1db4ba572d66a4fee4a57cf5,-97,-99,2024-09-09T14:23:07+00:00,2024-09-18T16:47:57+00:00
CVE-2024-45846,mindsdb,mindsdb,11a4db792ad36cf704f7307c7602128b17752c80,-115,-120,2024-09-10T15:36:52+00:00,2024-09-12T12:56:48+00:00
CVE-2024-45847,mindsdb,mindsdb,11a4db792ad36cf704f7307c7602128b17752c80,-115,-120,2024-09-10T15:36:52+00:00,2024-09-12T12:57:42+00:00
CVE-2024-45848,mindsdb,mindsdb,11a4db792ad36cf704f7307c7602128b17752c80,-115,-120,2024-09-10T15:36:52+00:00,2024-09-12T12:58:32+00:00
CVE-2024-45849,mindsdb,mindsdb,11a4db792ad36cf704f7307c7602128b17752c80,-115,-120,2024-09-10T15:36:52+00:00,2024-09-12T12:59:25+00:00
CVE-2024-45850,mindsdb,mindsdb,11a4db792ad36cf704f7307c7602128b17752c80,-115,-120,2024-09-10T15:36:52+00:00,2024-09-12T13:00:18+00:00
CVE-2024-45851,mindsdb,mindsdb,11a4db792ad36cf704f7307c7602128b17752c80,-115,-120,2024-09-10T15:36:52+00:00,2024-09-12T13:01:02+00:00
CVE-2024-45858,guardrails-ai,guardrails,ab12701e8c3ef41273ff9b3912f2e4e28ae8306f,45,-9,2024-09-10T15:36:55+00:00,2024-09-18T15:02:17+00:00
CVE-2024-46977,OpenC3,cosmos,a34e61aea5a465f0ab3e57d833ae7ff4cafd710b,89,-41,2024-09-16T16:10:09+00:00,2024-10-02T19:17:14+00:00
CVE-2024-46978,xwiki,xwiki-platform,e8acc9d8e6af7dfbfe70716ded431642ae4a6dd4,-1816,-1828,2024-09-16T16:10:09+00:00,2024-09-18T17:25:15+00:00
CVE-2024-46979,xwiki,xwiki-platform,c8c6545f9bde6f5aade994aa5b5903a67b5c2582,-1817,-1829,2024-09-16T16:10:09+00:00,2024-09-18T17:23:34+00:00
CVE-2024-46984,gematik,app-referencevalidator,d6d27613fab7a8dd08534946f29e0c51f319cad6,-2,-2,2024-09-16T16:10:09+00:00,2024-09-19T22:38:21+00:00
CVE-2024-46989,authzed,spicedb,20855de75812bcbc975efebe7f76abf47c0f3edb,-81,-104,2024-09-16T16:10:09+00:00,2024-09-18T17:29:06+00:00
CVE-2024-46989,authzed,spicedb,d4ef8e1dbce1eafaf25847f4c0f09738820f5bf2,-80,-103,2024-09-16T16:10:09+00:00,2024-09-18T17:29:06+00:00
CVE-2024-46990,directus,directus,769fa22797bff5a9231599883b391e013f122e52,-65,-72,2024-09-16T16:10:09+00:00,2024-09-18T16:55:24+00:00
CVE-2024-46990,directus,directus,8cbf943b65fd4a763d09a5fdbba8996b1e7797ff,-66,-73,2024-09-16T16:10:09+00:00,2024-09-18T16:55:24+00:00
CVE-2024-47003,mattermost,mattermost,69a8b3df0f9fd3a7a5b792ec678b6191618d039b,-212,-234,2024-09-23T07:55:36+00:00,2024-09-26T08:05:16+00:00
CVE-2024-4701,Netflix,genie,6bad017d8078c94e80d6c6fe8abd693910bf55cf,0,0,2024-05-09T18:27:58+00:00,2024-05-10T18:37:21+00:00
CVE-2024-47061,udecode,plate,16df6074edac22d56c60e0283eae0740230401c9,17,-3,2024-09-17T17:42:37+00:00,2024-09-20T19:04:01+00:00
CVE-2024-47066,lobehub,lobe-chat,e960a23b0c69a5762eb27d776d33dac443058faf,40,-24,2024-09-17T17:42:37+00:00,2024-09-23T15:17:43+00:00
CVE-2024-47067,alist-org,alist,6100647310594868e931f3de1188ddd8bde93b78,-300,-301,2024-09-17T17:42:37+00:00,2024-09-30T15:39:28+00:00
CVE-2024-47068,rollup,rollup,e2552c9e955e0a61f70f508200ee9f752f85a541,17,-2,2024-09-17T17:42:37+00:00,2024-09-23T15:26:09+00:00
CVE-2024-47075,layui,layui,f756b41d63bf3d488a2cb042918638c9851bf2b0,1,-4,2024-09-17T17:42:37+00:00,2024-09-26T17:08:19+00:00
CVE-2024-47080,matrix-org,matrix-js-sdk,2fb1e659c81f75253c047832dc9dcc2beddfac5f,34,-5,2024-09-17T17:42:37+00:00,2024-10-15T14:53:01+00:00
CVE-2024-47082,strawberry-graphql,strawberry,37265b230e511480a9ceace492f9f6a484be1387,4,-4,2024-09-17T17:42:37+00:00,2024-09-25T17:48:24+00:00
CVE-2024-47164,gradio-app,gradio,08b51590163b306fd874f543f6fcaf23ac7d2646,-97,-149,2024-09-19T22:32:11+00:00,2024-10-10T21:52:27+00:00
CVE-2024-47178,expressjs,basic-auth-connect,bac1e6a8530e1efd0028800b9b588a37adb0d203,0,-2,2024-09-19T22:32:11+00:00,2024-09-30T15:09:59+00:00
CVE-2024-47182,amir20,dozzle,de79f03aa3dbe5bb1e154a7e8d3dccbd229f3ea3,25,-1,2024-09-19T22:32:11+00:00,2024-09-27T13:58:22+00:00
CVE-2024-47183,parse-community,parse-server,13ee52f0d19ef3a3524b3d79aea100e587eb3cfc,4,-8,2024-09-19T22:32:11+00:00,2024-10-04T15:06:45+00:00
CVE-2024-47197,apache,maven-archetype,484b6ab946f0d7ce557a3df28615d8c51e500054,-30,-32,2024-09-20T20:04:10+00:00,2024-09-26T08:01:24+00:00
CVE-2024-47529,OpenC3,cosmos,b5ab34fe7fa54c0c8171c4aa3caf4e03d6f63bd7,37,-40,2024-09-25T21:46:10+00:00,2024-10-02T19:17:21+00:00
CVE-2024-47532,zopefoundation,RestrictedPython,d701cc36cccac36b21fa200f1f2d1945a9a215e6,0,-6,2024-09-25T21:46:10+00:00,2024-09-30T15:29:57+00:00
CVE-2024-47533,cobbler,cobbler,32c5cada013dc8daa7320a8eda9932c2814742b0,-2357,-2382,2024-09-25T21:46:10+00:00,2024-11-18T16:33:55+00:00
CVE-2024-47533,cobbler,cobbler,e19717623c10b29e7466ed4ab23515a94beb2dda,15,-10,2024-09-25T21:46:10+00:00,2024-11-18T16:33:55+00:00
CVE-2024-47534,theupdateframework,go-tuf,edc30b474f5afd4cc603e17149704d5aa605151d,-356,-359,2024-09-25T21:46:10+00:00,2024-10-01T15:17:47+00:00
CVE-2024-47534,theupdateframework,go-tuf,f36420caba9edbfdfd64f95a9554c0836d9cf819,0,-3,2024-09-25T21:46:10+00:00,2024-10-01T15:17:47+00:00
CVE-2024-47535,netty,netty,fbf7a704a82e7449b48bd0bbb679f5661c6d61a3,33,-2,2024-09-25T21:46:10+00:00,2024-11-12T15:50:08+00:00
CVE-2024-47561,apache,avro,f6b3bd7e50e6e09fedddb98c61558c022ba31285,-200,-205,2024-09-27T07:06:47+00:00,2024-10-03T10:23:16+00:00
CVE-2024-47762,backstage,backstage,323e6129073c5cb4cc106a1239eaec31a129554f,89,-9,2024-09-30T21:28:53+00:00,2024-10-03T17:14:34+00:00
CVE-2024-47764,jshttp,cookie,e10042845354fea83bd8f34af72475eed1dadf5c,0,-14,2024-09-30T21:28:53+00:00,2024-10-04T19:09:46+00:00
CVE-2024-47818,saltcorn,saltcorn,3c551261d0e230635774798009951fa83a07cc3a,3,-9,2024-10-03T14:06:12+00:00,2024-10-07T21:10:22+00:00
CVE-2024-47821,pyload,pyload,48f59567393a19263c8a0285256a7537dc9ce109,2,-11,2024-10-03T14:06:12+00:00,2024-10-25T22:48:57+00:00
CVE-2024-47824,matrix-org,matrix-react-sdk,6fc9d7641c51ca3db8225cf58b9d6e6fdd2d6556,-392,-392,2024-10-03T14:06:12+00:00,2024-10-15T15:40:37+00:00
CVE-2024-47827,argoproj,argo-workflows,524406451f4dfa57bf3371fb85becdb56a2b309a,-20,-77,2024-10-03T14:06:12+00:00,2024-10-28T15:10:55+00:00
CVE-2024-47832,ssoready,ssoready,7f92a0630439972fcbefa8c7eafe8c144bd89915,5,-2,2024-10-03T14:06:12+00:00,2024-10-09T18:32:19+00:00
CVE-2024-47855,kordamp,json-lib,a0c4a0eae277130e22979cf307c95dec4005a78e,-3,-3,2024-10-04T00:00:00+00:00,2024-10-04T00:00:00+00:00
CVE-2024-47874,encode,starlette,fd038f3070c302bff17ef7d173dbb0b007617733,1,-3,2024-10-04T16:00:09+00:00,2024-10-15T15:45:03+00:00
CVE-2024-47876,sakaiproject,sakai,a9aadd9347cfb204515e89ac0163e1be9e56cc41,10,-11,2024-10-04T16:00:09+00:00,2024-10-15T15:49:05+00:00
CVE-2024-47877,codeclysm,extract,4a98568021b8e289345c7f526ccbd7ed732cf286,-2,-2,2024-10-04T16:00:09+00:00,2024-10-11T16:36:29+00:00
CVE-2024-47878,OpenRefine,OpenRefine,10bf0874d67f1018a58b3732332d76b840192fea,-92,-133,2024-10-04T16:00:09+00:00,2024-10-24T20:11:19+00:00
CVE-2024-47879,OpenRefine,OpenRefine,090924ca923489b6c94397cf1f5df7f7f78f0126,5,-36,2024-10-04T16:00:09+00:00,2024-10-24T20:17:55+00:00
CVE-2024-47880,OpenRefine,OpenRefine,8060477fa53842ebabf43b63e039745932fa629d,-89,-130,2024-10-04T16:00:09+00:00,2024-10-24T20:21:49+00:00
CVE-2024-47881,OpenRefine,OpenRefine,853a1d91662e7dc278a9a94a38be58de04494056,-71,-112,2024-10-04T16:00:09+00:00,2024-10-24T20:31:09+00:00
CVE-2024-47882,OpenRefine,OpenRefine,85594e75e7b36025f7b6a67dcd3ec253c5dff8c2,-91,-132,2024-10-04T16:00:09+00:00,2024-10-24T20:35:30+00:00
CVE-2024-47883,OpenRefine,simile-butterfly,537f64bfa72746f8b21d4bda461fad843435319c,0,-7,2024-10-04T16:00:09+00:00,2024-10-24T20:39:53+00:00
CVE-2024-47885,withastro,astro,a4ffbfaa5cb460c12bd486fd75e36147f51d3e5e,45,-16,2024-10-04T16:00:09+00:00,2024-10-14T19:06:09+00:00
CVE-2024-4881,parisneo,lollms,95ad36eeffc6a6be3e3f35ed35a384d768f0ecf6,-62,-203,2024-05-14T18:20:59+00:00,2024-06-06T18:17:13+00:00
CVE-2024-48910,cure53,DOMPurify,d1dd0374caef2b4c56c3bd09fe1988c3479166dc,-295,-308,2024-10-09T22:06:46+00:00,2024-10-31T14:22:52+00:00
CVE-2024-48911,thinkst,opencanary,2c11575b1a3dd8b0df26a879ba856c0aa350c049,-6,-8,2024-10-09T22:06:46+00:00,2024-10-14T20:45:57+00:00
CVE-2024-48913,honojs,hono,aa50e0ab77b5af8c53c50fe3b271892f8eeeea82,11,-4,2024-10-09T22:06:46+00:00,2024-10-15T15:56:14+00:00
CVE-2024-48914,vendure-ecommerce,vendure,e2ee0c43159b3d13b51b78654481094fdd4850c5,8,-4,2024-10-09T22:06:46+00:00,2024-10-15T16:08:29+00:00
CVE-2024-48930,cryptocoinjs,secp256k1-node,9a15fff274f83a6ec7f675f1121babcc0c42292f,1,-1,2024-10-09T22:06:46+00:00,2024-10-21T15:41:41+00:00
CVE-2024-48948,indutny,elliptic,34c853478cec1be4e37260ed2cb12cdbdc6402cf,0,0,2024-10-10T00:00:00+00:00,2024-10-15T00:00:00+00:00
CVE-2024-48949,indutny,elliptic,7ac5360118f74eb02da73bdf9f24fd0c72ff5281,-4,-4,2024-10-10T00:00:00+00:00,2024-10-10T00:00:00+00:00
CVE-2024-48963,snyk,snyk-php-plugin,9189f093b94f9ce51672f6919ffbc98171fd66d4,0,-4,2024-10-10T12:49:33+00:00,2024-10-23T18:24:48+00:00
CVE-2024-48964,snyk,snyk-gradle-plugin,2f5ee7579f00660282dd161a0b79690f4a9c865d,0,-1,2024-10-10T12:49:33+00:00,2024-10-23T18:24:42+00:00
CVE-2024-49377,OctoPrint,OctoPrint,b8a6b0a75202edac3bb142a8e4f9041a0b6825bf,6,-3,2024-10-14T13:56:34+00:00,2024-11-05T18:20:27+00:00
CVE-2024-4941,gradio-app,gradio,ee1e2942e0a1ae84a08a05464e41c8108a03fa9c,1,-87,2024-05-15T13:53:03+00:00,2024-06-06T17:55:11+00:00
CVE-2024-49580,ktorio,ktor,0665736fc35c8ab5525241e975f36819b67f9d3e,-32,-35,2024-10-16T16:17:44+00:00,2024-10-17T13:00:16+00:00
CVE-2024-49580,ktorio,ktor,d6c3a51df169c163e8f0b9ce77bbe543c70116ac,-67,-70,2024-10-16T16:17:44+00:00,2024-10-17T13:00:16+00:00
CVE-2024-49750,snowflakedb,snowflake-connector-python,dbc9284a3c0382c131b971b35e8d6ab93c46f37a,3,-3,2024-10-18T13:43:23+00:00,2024-10-24T22:03:06+00:00
CVE-2024-49760,OpenRefine,OpenRefine,24d084052dc55426fe460f2a17524fd18d28b20c,-9,-22,2024-10-18T13:43:23+00:00,2024-10-24T21:35:28+00:00
CVE-2024-49766,pallets,werkzeug,2767bcb10a7dd1c297d812cc5e6d11a474c1f092,20,-3,2024-10-18T13:43:23+00:00,2024-10-25T19:22:36+00:00
CVE-2024-49767,pallets,quart,5e78c4169b8eb66b91ead3e62d44721b9e1644ee,0,-2,2024-10-18T13:43:23+00:00,2024-10-25T19:41:35+00:00
CVE-2024-49768,Pylons,waitress,e4359018537af376cf24bd13616d861e2fb76f65,11,-1,2024-10-18T13:43:23+00:00,2024-10-29T14:32:25+00:00
CVE-2024-49769,Pylons,waitress,1ae4e894c9f76543bee06584001583fc6fa8c95c,-7,-19,2024-10-18T13:43:23+00:00,2024-10-29T14:18:40+00:00
CVE-2024-49770,oakserver,oak,4b2f27efd5cba5a45b2c3982e610da3af0869209,4,-1,2024-10-18T13:43:23+00:00,2024-11-01T16:16:29+00:00
CVE-2024-49771,joniles,mpxj,8002802890dfdc8bc74259f37e053e15b827eea0,-4,-7,2024-10-18T13:43:23+00:00,2024-10-28T16:57:43+00:00
CVE-2024-5023,Netflix,consoleme,2795a2bd553938a21c0643b37452971625ce67f5,0,0,2024-05-16T17:55:52+00:00,2024-05-16T18:05:40+00:00
CVE-2024-50354,Consensys,gnark,47ae846339add2bdf9983e499342bfdfe195191d,1,0,2024-10-22T17:54:40+00:00,2024-10-31T15:59:30+00:00
CVE-2024-5062,zenml-io,zenml,21edd863c0ba53c1110b6f018a07c2d6853cf6d4,18,-71,2024-05-17T12:00:48+00:00,2024-06-30T15:14:25+00:00
CVE-2024-51132,hapifhir,org.hl7.fhir.core,7ede053a5fca50cc2802884c661a241d51703a67,-86,-143,2024-10-28T00:00:00+00:00,2024-11-05T00:00:00+00:00
CVE-2024-51493,OctoPrint,OctoPrint,9bc80d782d72881b16e20873dcd0b8314324c70c,5,-2,2024-10-28T14:20:59+00:00,2024-11-05T18:17:29+00:00
CVE-2024-51752,workos,authkit-nextjs,15a332632f7560b03cc6d8cc8da24fd2ac931da7,1,0,2024-10-31T14:12:45+00:00,2024-11-05T19:16:41+00:00
CVE-2024-51753,workos,authkit-remix,32d5bcd54c795c1e2a3204f8e3977ab9ad57ec06,0,0,2024-10-31T14:12:45+00:00,2024-11-05T19:14:47+00:00
CVE-2024-51757,capricorn86,happy-dom,5ee0b1676d4ce20cc2a70d1c9c8d6f1e3f57efac,9,-1,2024-10-31T14:12:45+00:00,2024-11-06T19:18:23+00:00
CVE-2024-51757,capricorn86,happy-dom,d23834c232f1cf5519c9418b073f1dcec6b2f0fd,10,0,2024-10-31T14:12:45+00:00,2024-11-06T19:18:23+00:00
CVE-2024-5182,mudler,localai,1a3dedece06cab1acc3332055d285ac540a47f0e,-1,-186,2024-05-21T18:08:53+00:00,2024-06-19T23:30:38+00:00
CVE-2024-5187,onnx,onnx,1b70f9b673259360b6a2339c4bd97db9ea6e552f,32,29,2024-05-21T20:40:57+00:00,2024-06-06T18:45:19+00:00
CVE-2024-5187,onnx,onnx,3fc3845edb048df559aa2a839e39e95503a0ee34,5,2,2024-05-21T20:40:57+00:00,2024-06-06T18:45:19+00:00
CVE-2024-51998,dgtlmoon,changedetection.io,49bc982c697169c98b79698889fb9d26f6b3317f,1,-3,2024-11-04T17:46:16+00:00,2024-11-07T23:34:07+00:00
CVE-2024-52008,ethyca,fides,ce664da46ab7f86d29583ebc34f2ff776f0aa6c2,47,-17,2024-11-04T17:46:16+00:00,2024-11-26T18:52:40+00:00
CVE-2024-52010,tobychui,zoraxy,2e9bc77a5d832bff1093058d42ce7a61382e4bc6,5,-2,2024-11-04T17:46:16+00:00,2024-11-12T16:06:31+00:00
CVE-2024-52010,tobychui,zoraxy,c07d5f85dfc37bd32819358ed7d4bc32c604e8f0,-372,-379,2024-11-04T17:46:16+00:00,2024-11-12T16:06:31+00:00
CVE-2024-5206,scikit-learn,scikit-learn,70ca21f106b603b611da73012c9ade7cd8e438b8,-100,-157,2024-05-22T15:52:49+00:00,2024-06-06T18:28:14+00:00
CVE-2024-5225,BerriAI,litellm,f75c15d6cd535aa78014378ad532de1df6be2f56,521,-234,2024-05-22T19:56:38+00:00,2024-06-06T18:19:48+00:00
CVE-2024-52288,goToMain,libosdp,298576d9214b48214092eebdd892ec77be085e5a,-348,-365,2024-11-06T19:00:26+00:00,2024-11-11T19:10:48+00:00
CVE-2024-52296,goToMain,libosdp,24409e98a260176765956ec766a04cb35984fab1,-385,-410,2024-11-06T19:00:26+00:00,2024-11-12T15:58:28+00:00
CVE-2024-52303,aio-libs,aiohttp,bc15db61615079d1b6327ba42c682f758fa96936,152,-68,2024-11-06T19:00:26+00:00,2024-11-18T20:08:15+00:00
CVE-2024-52304,aio-libs,aiohttp,259edc369075de63e6f3a4eaade058c62af0df71,153,-67,2024-11-06T19:00:26+00:00,2024-11-18T20:12:48+00:00
CVE-2024-52309,drakkan,sftpgo,88b1850b5806eee81150873d4e565144b21021fb,-2,-29,2024-11-06T19:00:26+00:00,2024-11-21T17:11:06+00:00
CVE-2024-52309,drakkan,sftpgo,b524da11e9466d05fe03304713ee1c61bb276ec4,7,-20,2024-11-06T19:00:26+00:00,2024-11-21T17:11:06+00:00
CVE-2024-52316,apache,tomcat,6d097a66746635df6880fe7662a792156b0eca14,-751,-860,2024-11-07T07:41:56+00:00,2024-11-18T11:32:22+00:00
CVE-2024-52316,apache,tomcat,7532f9dc4a8c37ec958f79dc82c4924a6c539223,-749,-858,2024-11-07T07:41:56+00:00,2024-11-18T11:32:22+00:00
CVE-2024-52316,apache,tomcat,acc2f01395f895980f5d8a64573fcc1bade13369,-750,-859,2024-11-07T07:41:56+00:00,2024-11-18T11:32:22+00:00
CVE-2024-52317,apache,tomcat,146f94f87ea398fb592c7a20a5ccbef95e9dd72b,-544,-653,2024-11-07T07:45:03+00:00,2024-11-18T11:36:51+00:00
CVE-2024-52317,apache,tomcat,47307ee27abcdea2ee40e33897aca760083de46a,-543,-652,2024-11-07T07:45:03+00:00,2024-11-18T11:36:51+00:00
CVE-2024-52317,apache,tomcat,9e840ccacb40881c03a03b1e0746bfba7369b3bd,-545,-654,2024-11-07T07:45:03+00:00,2024-11-18T11:36:51+00:00
CVE-2024-52318,apache,tomcat,8d1fc4733a06d1a03b9d644c57010f2ec5f0df38,-307,-416,2024-11-07T07:48:18+00:00,2024-11-18T12:21:39+00:00
CVE-2024-52318,apache,tomcat,9813c5dd3259183f659bbb83312a5cf673cc1ebf,-305,-414,2024-11-07T07:48:18+00:00,2024-11-18T12:21:39+00:00
CVE-2024-52318,apache,tomcat,be8e32143a3159e78fe5463d09bb8e1b33bf2b1f,-306,-415,2024-11-07T07:48:18+00:00,2024-11-18T12:21:39+00:00
CVE-2024-52522,rclone,rclone,01ccf204f42b4f68541b16843292439090a2dcf0,4,-5,2024-11-11T18:49:23+00:00,2024-11-15T17:15:43+00:00
CVE-2024-52524,Giskard-AI,giskard,48ce81f5c626171767188d6f0669498fb613b4d3,11,-3,2024-11-11T18:49:23+00:00,2024-11-14T17:21:50+00:00
CVE-2024-52581,litestar-org,litestar,53c1473b5ff7502816a9a339ffc90731bb0c2138,7,-1,2024-11-14T15:05:46+00:00,2024-11-20T20:50:19+00:00
CVE-2024-5262,projectdiscovery,interactsh,6a0cb98b16636a98712729f3d23e34d8bf7260e7,-13,-32,2024-05-23T08:04:35+00:00,2024-06-05T04:00:31+00:00
CVE-2024-52787,vemonet,libre-chat,dbb8e3400e5258112179783d74c9cc54310cb72b,0,0,2024-11-15T00:00:00+00:00,2024-11-25T00:00:00+00:00
CVE-2024-52803,hiyouga,LLaMA-Factory,b3aa80d54a67da45e9e237e349486fb9c162b2ac,16,0,2024-11-15T17:11:13+00:00,2024-11-21T16:53:18+00:00
CVE-2024-53261,sveltejs,kit,d338d4635a7fd947ba5112df6ee632c4a0979438,6,-5,2024-11-19T20:08:14+00:00,2024-11-25T19:15:28+00:00
CVE-2024-53262,sveltejs,kit,134e36343ef57ed7e6e2b3bb9e7f05ad37865794,7,-4,2024-11-19T20:08:14+00:00,2024-11-25T19:07:20+00:00
CVE-2024-5389,lunary-ai,lunary,35dd4af0001a54ccb14276a1546eb977f82c0c5e,140,125,2024-05-25T19:58:47+00:00,2024-06-09T22:22:38+00:00
CVE-2024-5443,parisneo,lollms,2d0c4e76be93195836ecd0948027e791b8a2626f,-12,-135,2024-05-28T18:53:00+00:00,2024-06-22T16:12:32+00:00
CVE-2024-5452,lightning-ai,pytorch-lightning,330af381de88cff17515418a341cbc1f9f127f9a,56,36,2024-05-28T20:50:35+00:00,2024-06-06T17:54:57+00:00
CVE-2024-5520,alkacon,opencms-core,b05a5aca0f2b03042ddf2b2bb45fe2243a4084a7,-48,-48,2024-05-30T07:36:49+00:00,2024-05-30T11:10:37+00:00
CVE-2024-5569,jaraco,zipp,fd604bd34f0343472521a36da1fbd22e793e14fd,-1,-11,2024-05-31T16:33:31+00:00,2024-07-09T00:00:14+00:00
CVE-2024-5710,BerriAI,litellm,da3ae00bd68f451ed8ddf0bc0a9fd34bde5554d6,519,-672,2024-06-06T18:20:46+00:00,2024-06-27T18:41:19+00:00
CVE-2024-5751,BerriAI,litellm,fcea4c22ad96b24436f196ae709f71932e84b0b8,523,-609,2024-06-07T16:33:15+00:00,2024-06-27T18:40:49+00:00
CVE-2024-5824,parisneo,lollms,eda3af5f5c4ea9b2f3569f72f8d05989e29367fc,-136,-197,2024-06-10T21:22:49+00:00,2024-06-27T18:45:26+00:00
CVE-2024-5998,langchain-ai,langchain,77209f315efd13442ec51c67719ba37dfaa44511,-23,-1522,2024-06-14T13:32:32+00:00,2024-09-17T11:50:13+00:00
CVE-2024-6087,lunary-ai,lunary,844e8855c7a713dc7371766dba4125de4007b1cf,120,-40,2024-06-17T17:49:59+00:00,2024-09-13T16:12:15+00:00
CVE-2024-6091,significant-gravitas,autogpt,ef691359b774a1f9f80cf4f5ace9821967b718ed,367,-13,2024-06-17T18:16:47+00:00,2024-09-11T12:49:07+00:00
CVE-2024-6104,hashicorp,go-retryablehttp,a99f07beb3c5faaa0a283617e6eb6bcf25f5049a,-4,-4,2024-06-17T22:19:58+00:00,2024-06-24T17:06:21+00:00
CVE-2024-6162,undertow-io,undertow,90f202ada89b6d9883beed0f1fe10c99d470d9a8,-89,-94,2024-06-19T12:35:30+00:00,2024-06-20T14:33:10+00:00
CVE-2024-6221,corydolphin,flask-cors,7ae310c56ac30e0b94fb42129aa377bf633256ec,1,0,2024-06-20T18:32:12+00:00,2024-08-18T18:58:20+00:00
CVE-2024-6221,corydolphin,flask-cors,c8514760cf03fcce16d77f6db7007aad429c4548,3,2,2024-06-20T18:32:12+00:00,2024-08-18T18:58:20+00:00
CVE-2024-6257,hashicorp,go-getter,268c11cae8cf0d9374783e06572679796abe9ce9,-3,-3,2024-06-21T20:12:09+00:00,2024-06-25T16:31:03+00:00
CVE-2024-6281,parisneo,lollms,26a3ff35acf152b49e1087d5698ad4864c7b6092,0,-43,2024-06-23T21:31:29+00:00,2024-07-20T03:19:25+00:00
CVE-2024-6345,pypa,setuptools,88807c7062788254f654ea8c03427adc859321f0,-197,-331,2024-06-26T08:16:17+00:00,2024-07-15T00:00:14+00:00
CVE-2024-6581,parisneo,lollms,328b960a0de2097e13654ac752253e9541521ddd,-2,-156,2024-07-08T20:40:49+00:00,2024-10-29T12:49:01+00:00
CVE-2024-6582,lunary-ai,lunary,1f043d8798ad87346dfe378eea723bff78ad7433,91,-43,2024-07-08T20:54:01+00:00,2024-09-13T16:11:39+00:00
CVE-2024-6587,berriai,litellm,ba1912afd1b19e38d3704bb156adf887f91ae1e0,2701,-589,2024-07-08T21:33:48+00:00,2024-09-13T15:59:53+00:00
CVE-2024-6833,zowe,zowe-cli,6778da5e03c65dfcd3e6e4b4097b94d9fbd5d01b,-616,-616,2024-07-17T14:41:37+00:00,2024-07-17T14:41:37+00:00
CVE-2024-6862,lunary-ai,lunary,3451fcd7b9d95e9091d62c515752f39f2faa6e54,85,-31,2024-07-17T20:40:50+00:00,2024-09-13T16:13:51+00:00
CVE-2024-6867,lunary-ai,lunary,35afd4439464571eb016318cd7b6f85a162225ca,87,-29,2024-07-17T21:16:51+00:00,2024-09-13T16:13:02+00:00
CVE-2024-6961,guardrails-ai,guardrails,f3d806afee31e2e3f97af682d16c3c1bc0d3c380,-140,-140,2024-07-21T09:58:10+00:00,2024-07-21T10:49:54+00:00
