owner	repo	commit	token
sigstore	sigstore-go	01e70e89e58226286d7977b4dba43b6be472b12c	3384
simenkid	mt7688-wiscan	ff6d6567c65b4e972916a8fbc4533212f20a2fa5	5334
simonh1000	angular-http-server	34d4bd0cd0f00c46db30855a8c4aabae27eb0ac8	2088
simonhaenisch	md-to-pdf	a716259c548c82fa1d3b14a3422e9100619d2d8a	2801
simonsmith	cypress-image-snapshot	ef49519795daf5183f4fac6f3136e194f20f39f4	919
simonw	datasette	01e0558825b8f7ec17d3b691aa072daf122fcc74	2070
simpleledger	slp-validate	50ad96c2798dad6b9f9a13333dd05232defe5730	9353
simpleledger	slp-validate	cde95c0c6470dceb4f023cd462f904135ebd73e7	535
simpleledger	slp-validate.js	3963cf914afae69084059b82483da916d97af65c	1251
simpleledger	slpjs	3671be2ffb6d4cfa94c00c6dc8649d1ba1d75754	628
simpleledger	slpjs	290c20e8bff13ac81459d43e54cac232b5e3456c	1824
simpleledger	slpjs	ac8809b42e47790a6f0205991b36f2699ed10c84	56536
sindresorhus	dot-prop	3039c8c07f6fdaa8b595ec869ae0895686a7a0f2	735
sindresorhus	file-type	2c4d1200c99dffb7d515b9b9951ef43c22bf7e47	514
sindresorhus	file-type	8f981c32e2750d2516457e305e502ee2ad715759	39506
sindresorhus	got	861ccd9ac2237df762a9e2beed7edd88c60782dc	1319
sindresorhus	is-svg	01f8a087fab8a69c3ac9085fbb16035907ab6a5b	782
sindresorhus	is-svg	732fc72779840c45a30817d3fe28e12058592b02	1472
sindresorhus	normalize-url	b1fdb5120b6d27a88400d8800e67ff5a22bd2103	439
sindresorhus	semver-regex	11c66245f4e1976dccc52977ed183696a21a3fd7	887
sindresorhus	semver-regex	d8ba39a528c1027c43ab23f12eec28ca4d40dd0c	756
sindresorhus	trim-newlines	25246c6ce5eea1c82d448998733a6302a4350d91	1299
sintaxi	harp	1ec790baeeb2bfdb4584f1998af3d10a8fa31210	51629
sjqzhang	go-fastdfs	61cbff5124c61e292994099372b11c06cdb5b80b	2744
sjwall	mdx-mermaid	f2b99386660fd13316823529c3f1314ebbcdfd2a	15683
skoranga	node-dns-sync	d9abaae384b198db1095735ad9c1c73d7b890a0d	944
skoranga	node-dns-sync	cb10a5ac7913eacc031ade7d91596277f31645dc	1241
skratchdot	object-path-set	2d67a714159c4099589b6661fa84e6d2adc31761	145635
skylot	jadx	d22db30166e7cb369d72be41382bb63ac8b81c52	389
smallrye	smallrye-config	fb0def6f61c09a2a80c9145e4ec6521225cd0b99	1160
smallrye	smallrye-health	01b25a038824887363cd413d8cd14052f5fc3541	480
snakeyaml	snakeyaml	fc300780da21f4bb92c148bc90257201220cf174	3575
snapappointments	bootstrap-select	ab6e068748040cf3cda5859f6349b382402b8767	2191
snapcore	snapcraft	a0ceca9d531a34c979251030ed67b5fa2abfdd9a	7166
snapcore	snapd	aa191f97713de8dc3ce3ac818539f0b976eb8ef6	684
snapcore	snapd	b66fee81606a1c05f965a876ccbaf44174194063	16382
snowflakedb	gosnowflake	e11a2a555f1b9f7adc1f01fb7b5e7f38fbbb2a1c	793
snowflakedb	snowflake-connector-nodejs	0c9622ae12cd7d627df404b73a783b4a5f60728a	1352
snowflakedb	snowflake-connector-python	b9d2fc789fae4db865dde3d2a1bd72c8a9eab091	1997
snowflakedb	snowflake-connector-python	1cdbd3b1403c5ef520d7f4d9614fe35165e101ac	2729
snowflakedb	snowflake-connector-python	dbc9284a3c0382c131b971b35e8d6ab93c46f37a	1827
snyk	broker	90e0bac07a800b7c4c6646097c9c89d6b878b429	0
snyk	cli	80d97a93326406e09776156daf72e3caa03ae25a	6687
snyk	snyk-eclipse-plugin	b5a8bce25a359ced75f83a729fc6b2393fc9a495	14451
snyk	snyk-gradle-plugin	2f5ee7579f00660282dd161a0b79690f4a9c865d	2781
snyk	snyk-php-plugin	9189f093b94f9ce51672f6919ffbc98171fd66d4	1055
socketio	engine.io	734f9d1268840722c41219e69eb58318e0b2ac6b	154
socketio	engine.io	c0e194d44933bd83bf9a4b126fca68ba7bf5098c	661
socketio	engine.io	425e833ab13373edf1dd5a0706f07100db14e3c6	146
socketio	engine.io	fc480b4f305e16fe5972cf337d055e598372dc44	846
socketio	engine.io-client	2c55b278a491bf45313ecc0825cf800e2f7ff5c1	182
socketio	socket.io	67b4eb9abdf111dfa9be4176d1709374a2b4ded8	1333
socketio	socket.io	15af22fc22bc6030fcead322c106f07640336115	303
socketio	socket.io-client-java	e8ffe9d1383736f6a21090ab959a2f4fa5a41284	2108
socketio	socket.io-parser	dcb942d24db97162ad16a67c2a0cf30875342d55	518
socketio	socket.io-parser	b5d0cb7dc56a0601a09b056beaeeb0e43b160050	1202
socketio	socket.io-parser	1c220ddbf45ea4b44bc8dbf6f9ae245f672ba1b9	337
socketio	socket.io-parser	3b78117bf6ba7e99d7a5cfc1ba54d0477554a7f3	379
sofastack	sofa-rpc	42d19b1b1d14a25aafd9ef7c219c04a19f90fc76	231
sofastack	sofa-rpc	d08e25824ae9feaf0876adba9acd2938f34759b1	2689
softwaremill	akka-http-session	8725dccfc3143ac52304a51f4bbfda119d5ba3a1	2331
softwaremill	akka-http-session	57f11663eecb84be03383d164f655b9c5f953b41	951
soketi	soketi	4b12efef9c31117c36a0a0f1c3aa32114e86364b	966
solana-labs	solana-pay	ac6ce0d0a81137700874a8bf5a7caac3be999fad	1252
solana-labs	solana-web3.js	77d935221a4805107b20b60ae7c1148725e4e2d0	3901
sonicdoe	ced	a4d9f10b6bf1cd468d1a5b9a283cdf437f8bb7b3	259
sonicdoe	detect-character-encoding	992a11007fff6cfd40b952150ab8d30410c4a20a	436
sonicdoe	detect-character-encoding	d44356927b92e3b13e178071bf6d7c671766f588	417
sonnyp	JSON8	2e890261b66cbc54ae01d0c79c71b0fd18379e7e	1100
sony	nnabla	e87347648ab7210529a0e60f0849680de8e9b63a	1605
sosreport	sos	d7759d3ddae5fe99a340c88a1d370d65cfa73fd6	245
sosreport	sos	5fd872c64c53af37015f366295e0c2418c969757	434
soyuka	pidusage	b70eca15f7ca7f1b82a15f8a5d4bb48737f5a89d	710
spacemeshos	api	1d5bd972bbe225d024c3e0ae5214ddb6b481716e	5428
sparklemotion	nekohtml	a800fce3b079def130ed42a408ff1d09f89e773d	187
spiral-project	ihatemoney	8d77cf5d5646e1d2d8ded13f0660638f57e98471	220
spring-cloud	spring-cloud-function	59fe298b67fcb9249db727a7b3a33612fc7a9f75	1029
spring-cloud	spring-cloud-netflix	8ecb3dca511c3ce0454e42ac31ee2331d7318c07	3077
spring-projects	spring-authorization-server	a7035d22bd2de6c24e7125623d38fb83d8f659a9	1455
spring-projects	spring-boot	667ccdae84822072f9ea1a27ed5c77964c71002d	921
spring-projects	spring-boot	32444fed4b51cc58dc908467f706102d7f0bfc15	114
spring-projects	spring-boot	3522714c13b47af03bf42e7f2d5994af568cb1a7	7759
spring-projects	spring-boot	418dd1ba5bdad79b55a043000164bfcbda2acd78	6730
spring-projects	spring-boot	5490e73922b37a7f0bdde43eb318cb1038b45d60	2180
spring-projects	spring-framework	3a5af35d37c79d0644d49b93f792a4c18fe8eb71	1489
spring-projects	spring-framework	62ccc8dd7e645fb91705d44919abac838cb5ca3f	1587
spring-projects	spring-framework	9772eb8410e37cd0bdec0d1b133218446c778beb	920
spring-projects	spring-framework	b8d86330d1fadc645630416c3aaebf131bf749fc	239
spring-projects	spring-framework	7576274874deeccb6da6b09a8d5bd62e8b5538b7	272
spring-projects	spring-framework	9982b4c01a8c7be0961e58b58ed83731c40449ff	607
spring-projects	spring-framework	f5c9fe69a444607af667911bd4c5074b5b073e7b	967
spring-projects	spring-framework	1a8629d40825c073b6863ae2ab748b647b28506a	659
spring-projects	spring-framework	1c5cab2a4069ec3239c531d741aeb07a434f521b	991
spring-projects	spring-framework	edba32b3093703d5e9ed42b5b8ec23ecc1998398	9028
spring-projects	spring-framework	8e096aeef55287dc829484996c9330cf755891a1	4117
spring-projects	spring-framework	741b4b229ae032bd17175b46f98673ce0bd2d485	944
spring-projects	spring-framework	8ee465103850a3dca018273fe5952e40d5c45a66	574
spring-projects	spring-framework	161d3e3049f129e211f68a4e94b544e0f0d8384d	952
spring-projects	spring-framework	9cef8e3001ddd61c734281a7556efd84b6cc2755	7806
spring-projects	spring-framework	dc5b5ca8ee09c890352f89b2dae58bc0132d6545	1081
spring-projects	spring-framework	0411435bac835de88a80a64b3f67b1b89244e907	5536
spring-projects	spring-framework	e4651d6b50c5bc85c84ff537859c212ac4e33434	3297
spring-projects	spring-framework	2b051b8b321768a4cfef83077db65c6328ffd60f	4048
spring-projects	spring-framework	d79ec68db40c381b8e205af52748ebd3163ee33b	16737
spring-projects	spring-framework	a5cd01a4c857aaaba7ccc51545fc73dd25b5cba5	927
spring-projects	spring-framework	a30ab30e4e9ae021fdda04e9abfc228476b846b5	7173
spring-projects	spring-framework	2bd1daa75ee0b8ec33608ca6ab065ef3e1815543	16061
spring-projects	spring-framework	f64fa3dea10af125d612d3a997aece93d21bc875	1666
spring-projects	spring-framework	554662ebab87af97ba25d0c9f5449c7acda8df9c	1038
spring-projects	spring-framework	73a81f98d40eb6f5faa91aceb868db53fae2a94b	1195
spring-projects	spring-framework	0e28bee0f155b9bf240b4bafc4646e4810cb23f8	5363
spring-projects	spring-framework	13356a7ee2240f740737c5c83bdccdacc30603ab	1498
spring-projects	spring-framework	695bf2961feffd35b5560ccc982a2189dcca611f	1030
spring-projects	spring-framework	91b803a2310344d925e5d4b1709bbcea90375548	3220
spring-projects	spring-framework	98ad23bef8e2e04143f8f5b201380543a8d8c0c3	636
spring-projects	spring-framework	f59ea610dfcf55cd0b42f6dd76a9b3dab0218aaa	367
spring-projects	spring-framework	e0de9126ed8cf25cf141d3e66420da94e350708a	1290
spring-projects	spring-framework	bc7d01048579430b4b2df668178809b63d3f1929	4506
spring-projects	spring-framework	41f40c6c229d3b4f768718f1ec229d8f0ad76d76	2605
spring-projects	spring-framework	0d0d75e25322d8161002d861fff3ec04ba8be5ac	2970
spring-projects	spring-framework	cce60c479c22101f24b2b4abebb6d79440b120d1	1245
spring-projects	spring-framework	83ac65915871067c39a4fb255e0d484c785c0c11	1047
spring-projects	spring-framework	002546b3e4b8d791ea6acccb81eb3168f51abb15	725
spring-projects	spring-framework	83186b689f11f5e6efe7ccc08fdeb92f66fcd583	1689
spring-projects	spring-framework	dc2947c52df18d5e99cad03383f7d6ba13d031fd	1438
spring-projects	spring-framework	a7cf19cec5ebd270f97a194d749e2d5701ad2ab7	18814
spring-projects	spring-framework	202fa5cdb3a3d0cfe6967e85fa167d978244f28a	3308
spring-projects	spring-framework	935c29e3ddba5b19951e54f6685c70ed45d9cbe5	1176
spring-projects	spring-framework	b73f5fcac22555f844cf27a7eeb876cb9d7f7f7e	1445
spring-projects	spring-framework	c18784678df489d06a70e54fcddb5e3821d4b00c	3146
spring-projects	spring-framework	381f790329a48b74c2a49fc1384dd68ca9153501	858
spring-projects	spring-framework	bb17ad8314b81850a939fd265fb53b3361705e85	3224
spring-projects	spring-framework	d86bf8b2056429edf5494456cffcb2b243331c49	3536
spring-projects	spring-framework	23656aebc6c7d0f9faff1080981eb4d55eff296c	16467
spring-projects	spring-integration	6a02b5abe97fabab6003d51b98dd45ab009a6e05	1882
spring-projects	spring-integration	59c69ed40d3755ef59f80872e0ea711adbb13620	16471
spring-projects	spring-integration-extensions	a5573eb232ff85199ff9bb28993df715d9a19a25	2155
spring-projects	spring-integration-extensions	d10f537283d90eabd28af57ac97f860a3913bf9b	1456
spring-projects	spring-kafka	eb779679812f61a8553ced3d0e4069dca65560ed	7847
spring-projects	spring-ldap	08e8ae289bbd1b581986c7238604a147119c1336	263
spring-projects	spring-security	a7005bd74241ac8e2e7b38ae31bc4b0f641ef973	5425
spring-projects	spring-security	c70b65c5df0e170a2d34d812b83db0b7bc71ea25	1079
spring-projects	spring-security	a40f73521c0dd88b879ff6165d280e78bdf8154f	2038
spring-projects	spring-security	388a7b62b906bd56deadb7ca45248fa1a63bdf12	37998
spring-projects	spring-security	5b293d21161e946bf241d9e974b9af93cfafaaac	3514
spring-projects	spring-security	750cb30ce44d279c2f54c845d375e6a58bded569	6727
spring-projects	spring-security	5a7f12f1a9fdb4edaab6f61495f1d781a7273b61	873
spring-projects	spring-security	0e257b56ce35402558a260ffa6b368982f9a7934	21791
spring-projects	spring-security	4ce7cde15599c0447163fd46bac616e03318bf5b	21499
spring-projects	spring-security-samples	4e3bec904a5467db28ea33e25ac9d90524b53d66	674
spring-projects	spring-session	c98a7be0e2ced7f795018f05397dca4bd5ca8212	329
springfox	springfox	26f72f0d16b166e12c20255a4ee907dc10685cf8	211
spunjs	selenium-binaries	be37e82a3c43a4f1679d66cf9467085ec9994c47	412
sqlalchemy	mako	925760291d6efec64fda6e9dd1fd9cfbd5be068c	941
sqlalchemy	sqlalchemy	51fea2e159ca93daa0bc8066a5c35d8436d99418	3620
sqlalchemy	sqlalchemy	30307c4616ad67c01ddae2e1e8e34fabf6028414	16004
sqlfluff	sqlfluff	6cdc38d76bedab4801b035c04d3c2b3aea17de86	3413
sqreen	PyMiniRacer	627b54768293ec277f1adb997c888ec524f4174d	964
square	go-jose	c7581939a3656bb65e89d64da0a52364a33d2507	0
square	go-jose	2c5656adca9909843c4ff50acf1d2cf8f32da7e6	381
square	go-jose	789a4c4bd4c118f7564954f441b29c153ccd6a96	0
square	okio	81bce1a30af244550b0324597720e4799281da7b	818
square	retrofit	b9a7f6ad72073ddd40254c0058710e87a073047d	2021
square	squalor	f6f0a47cc344711042eb0970cb423e6950ba3f93	943
squirrellyjs	squirrelly	c12418a026f73df645ba927fd29358efe02fed1e	275
squirrellyjs	squirrelly	dca7a1e7ee91d8a6ffffb655f3f15647486db9da	368
squirrellyjs	squirrelly	426f930e5ca1501404cd887071e734ec5feb0bcf	451
ssbc	ssb-db	43334d0871c9cc6220e0f6d6338499060f7761d4	135
ssnau	killport	bec8e371f170a12e11cd222ffc7a6e1ae9942638	159
ssoready	ssoready	7f92a0630439972fcbefa8c7eafe8c144bd89915	279
ssshooter	mind-elixir-core	073485269ac83af24371f35bd08507defa885655	2335
stacklok	minder	53868a878e93f29c43437f96dbc990b548e48d1d	231
stacklok	minder	45750b4e9fb2de33365758366e06c19e999bd2eb	1725
stacklok	minder	11b6573ad62cfdd783a8bb52f3fce461466037f4	1803
stacklok	minder	5c381cfbf3e4b7ce040ed8511a1fae1a78a0014b	14448
stacklok	minder	3e5a527d2f1b535159206161d1d519602c75bd0d	1488
stacklok	minder	065049336aac0621ee00a0bb2211f8051d47c14b	923
stacklok	minder	fe321d345b4f738de6a06b13207addc72b59f892	517
stacklok	minder	35bab8f9a6025eea9e6e3cef6bd80707ac03d2a9	9248
stampit-org	supermixer	94dcc6fc45e0fed96187cb52aaffadf76dbbc0a3	362
stanfordnlp	CoreNLP	5ee097dbede547023e88f60ed3f430ff09398b87	587
stanfordnlp	CoreNLP	897231bed0efb24574c80c875c0b5f2225c145bc	1853
starkbank	ecdsa-java	ed22e484186d6c66d3686bfe39d01bdbabf219b6	129
starkbank	ecdsa-python	d136170666e9510eb63c2572551805807bd4c17f	593
stashapp	stash	89553864f5fa92beaa37a12e489064b1358d9880	6065
status-board	status-board	19106617865406aa6f8edec036dcb1db427d5f71	231
stellar	js-stellar-sdk	6f0bb889c2d10b431ddd5f4a1bcdd519c80430b3	943
stevespringett	Alpine	a7432184b9137ea095799a77f9ced370553acbd7	1899
steveukx	git-js	2040de601c894363050fef9f28af367b169a56c5	1377
steveukx	git-js	ec97a39ab60b89e870c5170121cd9c1603cc1951	1049
steveukx	git-js	774648049eb3e628379e292ea172dccaba610504	114582
steveukx	properties	0877cc871db9865f58dd9389ce99e61be05380a5	644
steveukx	properties	4e4bc392ecfd0a128f48c1d69f64a0d7194fcaab	146
stimulusreflex	stimulus_reflex	538582d240439aab76066c72335ea92096cd0c7f	2692
stleary	JSON-java	60662e2f8384d3449822a3a1179bfe8de67b55bb	302
stleary	JSON-java	7a124d857dc8da1165c87fa788e53359a317d0f7	45740
strapi	strapi	3cdd73987950d5c7976701047b38203e902007bb	1810
strapi	strapi	c0c191c08f05fe10d7a6b1bf9475c1a651a89362	404
strapi	strapi	2a3f5e988be6a2c7dae5ac22b9e86d579b462f4c	987
strapi	strapi	921d30961d6ba96cc098f2aea197350a49f990bd	244
strapi	strapi	46f8f98378338f18b5c6139d0157a8f71bf4de83	1471
strapi	strapi	8bbbd7383a20bb7cb163c8b462baffee559e994f	314
strapi	strapi	eeab43b57707d7ef275076d27be6eabc72bd71a7	702
strapi	strapi	2fa8f30371bfd1db44c15e5747860ee5789096de	4389
strapi	strapi	e1dfd4d9f1cab25cf6da3614c1975e4e508e01c6	1776
strapi	strapi	a0da7e73e1496d835fe71a2febb14f70170135c7	510
strapi	strapi	9c79921d22142a5de77ea26151550a14e4b12669	6673
strapi-community	strapi-plugin-protected-populate	05441066d64e09dd55937d9f089962e9ebe2fb39	530
strawberry-graphql	strawberry	37265b230e511480a9ceace492f9f6a484be1387	12776
streamlit	streamlit	afcf880c60e5d7538936cc2d9721b9e1bc02b075	873
streamlit	streamlit	3a639859cfdfba2187c81897d44a3e33825eb0a3	1100
strikeentco	set	102cc6b2e1d1e0c928ced87e75df759d5541ff60	112890
stripe	smokescreen	fafb6ae48c6c40aa011d87b61306abc48db8797b	2074
stripe	smokescreen	dea7b3c89df000f4072ff9866d61d78e30df6a36	1465
stripe	stripe-cli	be38da5c0191adb77f661f769ffff2fbc7ddf6cd	292
strukturag	libheif	e05e15b57a38ec411cb9acb38512a1c36ff62991	179
studygolang	studygolang	0fb30f9640bd5fa0cae58922eac6c00bb1a94391	344
substack	node-syntax-error	9aa4e66eb90ec595d2dba55e6f9c2dd9a668b309	260
sveltejs	kit	bb2253d51d00aba2e4353952d4fb0dcde6c77123	1482
sveltejs	kit	ba436c6685e751d968a960fbda65f24cf7a82e9f	548
sveltejs	kit	af34142631c876a7eb62ff81f71e8a3f90dafee9	343
sveltejs	kit	d338d4635a7fd947ba5112df6ee632c4a0979438	3406
sveltejs	kit	134e36343ef57ed7e6e2b3bb9e7f05ad37865794	729
sveltejs	svelte	f8605d6acbf66976da9b4547f76e90e163899907	1094
sviehb	jefferson	53b3f2fc34af0bb32afbcee29d18213e61471d87	871
swagger-api	swagger-codegen	987ea7a30b463cc239580d6ad166c707ae942a89	801
swagger-api	swagger-codegen	35adbd552d5f99b3ff1e0e59da228becc85190f2	133668
swaggo	http-swagger	b7d83e8fba85a7a51aa7e45e8244b4173f15049e	1395
switcherapi	switcher-client-master	374752563d6ce9353ee592b40c809c8136f24930	2199
sybrenstuvel	python-rsa	ab5d21c3b554f926d51ff3ad9c794bcf32e95b3c	1011
sybrenstuvel	python-rsa	dae8ce0d85478e16f2368b2341632775313d41ed	572
sylabs	scs-library-client	b5db2aacba6bf1231f42dd475cc32e6355ab47b2	2211
sylabs	scs-library-client	eebd7caaab310b1fa803e55b8fc1acd9dcd2d00c	416
sylabs	sif	193962882122abf85ff5f5bcc86404933e71c07d	153
sylabs	sif	07fb86029a12e3210f6131e065570124605daeaa	2805
sylabs	singularity	618c9d56802399adb329c23ea2b70598eaff4a31	0
sylabs	singularity	2cda4981812c29f0fb11d3ea6aaf6139f665a631	0
syncthing	syncthing	f1f21bf22020d9b881478c2e942ba6943c8da2f3	3285
syncthing	syncthing	fb4fdaf4c0a79c22cad000c42ac1394e3ccb6a97	227
syncthing	syncthing	73c52eafb6566435dffd979c3c49562b6d5a4238	4819
syncthing	syncthing	f5e5af391a6583047c64ef8c51642003a79b75cf	165
tabatkins	bikeshed	b2f668fca204260b1cad28d5078e93471cb6b2dd	2764
tadashi-aikawa	owlmixin	5d0575303f6df869a515ced4285f24ba721e0d4e	991
takluyver	pyxdg	bd999c1c3fe7ee5f30ede2cf704cf03e400347b4	508
tankywoo	simiki	45da0ab7c1e94b368cac22867e7ac9a42dbb9390	468
taoyuan	ntesseract	fcbc36f381798b4362179c0cdf9961b437c7b619	241
tauri-apps	tauri	8b166e9bf82e69ddb3200a3a825614980bd8d433	10504
tendermint	tendermint	03085c2da23b179c4a51f59a03cb40aa4e85a613	194
tendermint	tendermint	480b995a31727593f58b361af979054d17d84340	1544
tendermint	tendermint	e2d6859afd7dba4cf97c7f7d412e7d8fc908d1cd	1118
tendermint	tendermint	a2a6852ab99e4a0f9e79f0ea8c1726e262e25c76	5777
tensorflow	tensorflow	c89ab82a82585cdaa90bf4911980e9e845909e78	569
tensorflow	tensorflow	49f73c55d56edffebde4bca4a407ad69c1cae433	1340
tensorflow	tensorflow	d107fee1e4a9a4462f01564798d345802acc2aef	336
tensorflow	tensorflow	c48431588e7cf8aff61d4c299231e3e925144df8	513
tensorflow	tensorflow	dfa9921e6343727b05f42f8d4a918b19528ff994	1931
tensorflow	tensorflow	41335abb46f80ca644b5738550daef6136ba5476	4496
tensorflow	tensorflow	390611e0d45c5793c7066110af37c8514e6a6c54	1553
tensorflow	tensorflow	3cbb917b4714766030b28eba9fb41bb97ce9ee02	2456
tensorflow	tensorflow	8badd11d875a826bd318ed439909d5c47a7fb811	373
tensorflow	tensorflow	27b417360cbd671ef55915e4bb6bb06af8b8a832	225
tensorflow	tensorflow	db4f9717c41bccc3ce10099ab61996b246099892	2506
tensorflow	tensorflow	e41cb124cd0b325821af85cdacd9d8a12e206418	239
tensorflow	tensorflow	ca8c013b5e97b1373b3bb1c97ea655e69f31a575	3068
tensorflow	tensorflow	da8558533d925694483d2c136a9220d6d49d843c	543
tensorflow	tensorflow	22e07fb204386768e5bcbea563641ea11f96ceb8	1773
tensorflow	tensorflow	8ee24e7949a203d234489f9da2c5bf45a7d5157d	231
tensorflow	tensorflow	33be22c65d86256e6826666662e40dbdfe70ee83	4037
tensorflow	tensorflow	0b5662bc2be13a8c8f044d925d87fb6e56247cd8	1693
tensorflow	tensorflow	d58c96946b2880991d63d1dacacb32f0a4dfa453	1745
tensorflow	tensorflow	9a133d73ae4b4664d22bd1aa6d654fec13c52ee1	783
tensorflow	tensorflow	0462de5b544ed4731aa2fb23946ac22c01856b80	1015
tensorflow	tensorflow	adf095206f25471e864a8e63a0f1caef53a0e3a6	1840
tensorflow	tensorflow	f760f88b4267d981e13f4b302c437ae800445968	1302
tensorflow	tensorflow	ace0c15a22f7f054abcc1f53eabbcb0a1239a9e2	619
tensorflow	tensorflow	fcfef195637c6e365577829c4d67681695956e7d	1093
tensorflow	tensorflow	2d88f470dea2671b430884260f3626b1fe99830a	278
tensorflow	tensorflow	fff2c8326280c07733828f990548979bdc893859	9342
tensorflow	tensorflow	ebc70b7a592420d3d2f359e4b1694c236b82c7ae	3165
tensorflow	tensorflow	c1e1fc899ad5f8c725dcbb6470069890b5060bc7	268
tensorflow	tensorflow	8b5b9dc96666a3a5d27fad7179ff215e3b74b67c	3709
tensorflow	tensorflow	14755416e364f17fb1870882fa778c7fec7f16e3	483
tensorflow	tensorflow	0cc38aaa4064fd9e79101994ce9872c6d91f816b	450
tensorflow	tensorflow	799f835a3dfa00a4d852defa29b15841eea9d64f	441
tensorflow	tensorflow	ff70c47a396ef1e3cb73c90513da4f5cb71bebba	564
tensorflow	tensorflow	5ac1b9e24ff6afc465756edf845d2e9660bd34bf	1870
tensorflow	tensorflow	b1cc5e5a50e7cee09f2c6eb48eb40ee9c4125025	1842
tensorflow	tensorflow	eebb96c2830d48597d055d247c0e9aebaea94cd5	289
tensorflow	tensorflow	030af767d357d1b4088c4a25c72cb3906abac489	344
tensorflow	tensorflow	a7116dd3913c4a4afd2a3a938573aa7c785fdfc6	451
tensorflow	tensorflow	b055b9c474cd376259dde8779908f9eeaf097d93	312
tensorflow	tensorflow	8f37b52e1320d8d72a9529b2468277791a261197	1206
tensorflow	tensorflow	c57c0b9f3a4f8684f3489dd9a9ec627ad8b599f5	324
tensorflow	tensorflow	311403edbc9816df80274bd1ea8b3c0c0f22c3fa	1168
tensorflow	tensorflow	69c68ecbb24dff3fa0e46da0d16c821a2dd22d7c	878
tensorflow	tensorflow	fca9874a9b42a2134f907d2fb46ab774a831404a	279
tensorflow	tensorflow	2be2cdf3a123e231b16f766aa0e27d56b4606535	241
tensorflow	tensorflow	b12aa1d44352de21d1a6faaf04172d8c2508b42b	535
tensorflow	tensorflow	cfa91be9863a91d5105a3b4941096044ab32036b	458
tensorflow	tensorflow	e11f55585f614645b360563072ffeb5c3eeff162	20330
tensorflow	tensorflow	cd31fd0ce0449a9e0f83dcad08d6ed7f1d6bef3f	969
tensorflow	tensorflow	46d5b0852528ddfd614ded79bccc75589f801bd9	1765
tensorflow	tensorflow	a1b11d2fdd1e51bfe18bb1ede804f60abfa92da6	238
tensorflow	tensorflow	f851613f8f0fb0c838d160ced13c134f778e3ce7	280
tensorflow	tensorflow	e6a7c7cc18c3aaad1ae0872cb0a959f5c923d2bd	1383
tensorflow	tensorflow	26eb323554ffccd173e8a79a8c05c15b685ae4d1	225
tensorflow	tensorflow	44b7f486c0143f68b56c34e2d01e146ee445134a	802
tensorflow	tensorflow	b432a38fe0e1b4b904a6c222cbce794c39703e87	876
tensorflow	tensorflow	efea03b38fb8d3b81762237dc85e579cc5fc6e87	572
tensorflow	tensorflow	a324ac84e573fba362a5e53d4e74d5de6729933e	705
tensorflow	tensorflow	f6c40f0c6cbf00d46c7717a26419f2062f2f8694	372
tensorflow	tensorflow	c570e2ecfc822941335ad48f6e10df4e21f11c96	447
tensorflow	tensorflow	4f663d4b8f0bec1b48da6fa091a7d29609980fa4	305
tensorflow	tensorflow	ba424dd8f16f7110eea526a8086f1a155f14f22b	1679
tensorflow	tensorflow	ea3b43e98c32c97b35d52b4c66f9107452ca8fb2	261
tensorflow	tensorflow	20431e9044cf2ad3c0323c34888b192f3289af6b	390
tensorflow	tensorflow	1e922ccdf6bf46a3a52641f99fd47d54c1decd13	358
tensorflow	tensorflow	67784700869470d65d5f2ef20aeb5e97c31673cb	226
tensorflow	tensorflow	d6ed5bcfe1dcab9e85a4d39931bd18d99018e75b	1635
tensorflow	tensorflow	744009c9e5cc5d0447f0dc39d055f917e1fd9e16	240
tensorflow	tensorflow	548b5eaf23685d86f722233d8fbc21d0a4aecb96	282
tensorflow	tensorflow	480641e3599775a8895254ffbc0fc45621334f68	613
