cve,file_func_name
CVE-2020-29368,"__split_huge_pmd, mm/huge_memory.c"
CVE-2020-29369,"expand_downwards, expand_upwards, mm/mmap.c"
CVE-2020-29370,"kmem_cache_alloc_bulk, mm/slub.c"
CVE-2020-29371,"romfs_dev_read, fs/romfs/storage.c"
CVE-2020-29373,fs/io_uring.c
CVE-2020-29660,"drivers/tty/tty_io.c, drivers/tty/tty_jobctrl.c, TIOCGSID"
CVE-2020-29661,"drivers/tty/tty_jobctrl.c, TIOCSPGRP, CID-54ffccbf053b"
CVE-2020-35508,
CVE-2020-35517,
CVE-2020-35518,
CVE-2020-35530,"new_node(), libraw\src\x3f\x3f_utils_patched.cpp"
CVE-2020-35531,"get_huffman_diff, libraw\src\x3f\x3f_utils_patched.cpp"
CVE-2020-35532,"simple_decode_row(), libraw\src\x3f\x3f_utils_patched.cpp"
CVE-2020-35533,"LibRaw::adobe_copy_pixel, libraw\src\decoders\dng.cpp"
CVE-2020-35534,"crxFreeSubbandData(), libraw\src\decoders\crx.cpp"
CVE-2020-35535,"LibRaw::parseSonySRF(), libraw\src\metadata\sony.cpp"
CVE-2020-35605,graphics.c
CVE-2020-35963,"flb_gzip_compress, flb_gzip.c"
CVE-2020-35964,"track_header, libavformat/vividas.c"
CVE-2020-35965,"decode_frame, libavcodec/exr.c"
CVE-2020-35979,"gp_rtp_builder_do_avc, ietf/rtp_pck_mpeg4.c"
CVE-2020-35980,"gf_isom_box_del, isomedia/box_funcs.c"
CVE-2020-35981,"SetupWriters, isomedia/isom_store.c"
CVE-2020-35982,"gf_hinter_track_finalize, media_tools/isom_hinter.c"
CVE-2020-36158,"mwifiex_cmd_802_11_ad_hoc_start, drivers/net/wireless/marvell/mwifiex/join.c"
CVE-2020-36177,"RsaPad_PSS, wolfcrypt/src/rsa.c"
CVE-2020-36254,scp.c
CVE-2020-36278,"findNextBorderPixel, ccbord.c"
CVE-2020-36279,"rasteropGeneralLow, adaptmap_reg.c, adaptmap.c"
CVE-2020-36280,"pixReadFromTiffStream, tiffio.c"
CVE-2020-36281,"pixFewColorsOctcubeQuantMixed, colorquant1.c"
CVE-2020-4030,TrioParse
CVE-2020-4031,"gdi_SelectObject, /relax-order-checks"
CVE-2020-4032,"update_recv_secondary_order, +glyph-cache, /relax-order-checks"
CVE-2020-4033,RLEDECOMPRESS
CVE-2020-6016,SNP_ReceiveUnreliableSegment
CVE-2020-6017,SNP_ReceiveUnreliableSegment
CVE-2020-6018,AES_GCM_DecryptContext::Decrypt
CVE-2020-6019,CConnectionTransportUDPBase::Received_Data()
CVE-2020-7041,"tunnel.c, X509_check_host"
CVE-2020-7042,tunnel.c
CVE-2020-7043,tunnel.c
CVE-2020-7044,epan/dissectors/packet-wassp.c
CVE-2020-7045,epan/dissectors/packet-btatt.c
CVE-2020-7053,"i915_ppgtt_close, drivers/gpu/drm/i915/i915_gem_gtt.c, i915_gem_context_destroy_ioctl, drivers/gpu/drm/i915/i915_gem_context.c"
CVE-2020-7670,Content-Length
CVE-2020-8428,"fs/namei.c, may_create_in_sticky, CID-d0cb50185ae9"
CVE-2020-8597,"eap.c, eap_request, eap_response"
CVE-2020-8955,"irc_mode_channel_update, plugins/irc/irc-mode.c"
CVE-2020-9274,"lookup_alias, print_aliases, init_aliases, diraliases.c"
CVE-2020-9365,"pure_strcmp, utils.c"
CVE-2020-9383,"set_fdc, drivers/block/floppy.c, wait_til_ready, CID-2e90ca68b0d2"
CVE-2020-9428,epan/dissectors/packet-eap.c
CVE-2020-9429,epan/dissectors/packet-wireguard.c
CVE-2020-9430,plugins/epan/wimax/msg_dlmap.c
CVE-2020-9431,epan/dissectors/packet-lte-rrc.c
CVE-2020-9432,"openssl_x509_check_host, lua_pushboolean"
CVE-2020-9433,"openssl_x509_check_email, lua_pushboolean"
CVE-2020-9434,"openssl_x509_check_ip_asc, lua_pushboolean"
CVE-2020-9760,
CVE-2021-20223,"Double.parseDouble, PIPELINE_PATH, fix-buildkite-agent-builds-permissions, br_multicast_add_group, net/bridge/br_multicast.c, $RepeatedMsgReduction, NIO+OpenSSL, NIO2+OpenSSL"
CVE-2021-20230,verifyChain
CVE-2021-20257,process_tx_desc
CVE-2021-21261,"flatpak-portal, org.freedesktop.portal.Flatpak"
CVE-2021-21300,core.symlinks
CVE-2021-21335,spnego-http-auth-nginx-module
CVE-2021-21375,
CVE-2021-21378,"`allow_missing`, `requires_any`, `JwtMissed`, `JwtUnknownIssuer`, `JwtRequirement`, `AnyVerifier`, `JwtMissing`"
CVE-2021-21381,"@@, @@u, `exports/share/applications/*.desktop`, `~/.local/share/flatpak/exports/share/applications/*.desktop`, `/var/lib/flatpak/exports/share/applications/*.desktop`"
CVE-2021-21401,
CVE-2021-23158,"pspdf_export, ps-pdf.cxx"
CVE-2021-23177,
CVE-2021-23180,"file_extension, file.c"
CVE-2021-23191,"image_load_jpeg, image.cxx"
CVE-2021-23214,
CVE-2021-23222,
CVE-2021-24025,
CVE-2021-24028,
CVE-2021-24036,IOBuf
CVE-2021-26567,frontend/main.c
CVE-2021-26911,core/imap/MCIMAPSession.cpp
CVE-2021-27815,
CVE-2021-28041,ssh-agent
CVE-2021-28855,"dbuf_write, src/deark-dbuf.c"
CVE-2021-28856,src/fmtutil.c
CVE-2021-29279,"gf_props_assign_value, filter_core/filter_props.c"
CVE-2021-30014,"hevc_parse_slice_segment, media_tools/av_parsers.c"
CVE-2021-30015,"gf_filter_pck_new_alloc_internal, filter_core/filter_pck.c, av1dmx_parse_flush_sample"
CVE-2021-30019,"adts_dmx_process, filters/reframe_adts.c, ctx->hdr.frame_size, ctx->hdr.hdr_size"
CVE-2021-30020,"gf_hevc_read_pps_bs_internal, media_tools/av_parsers.c, pps->num_tile_columns, pps->column_width"
CVE-2021-30022,"gf_avc_read_pps_bs_internal, media_tools/av_parsers.c, avc->pps"
CVE-2021-30027,"md_analyze_line, md4c.c"
CVE-2021-30199,"gf_filter_pck_get_data, filters/reframe_latm.c"
CVE-2021-30218,util.c
CVE-2021-30219,build.c
CVE-2021-3119,"sqlcipher_export, crypto.c, sqlite3StrICmp, sqlite3.c"
CVE-2021-31254,tenc_box_read
CVE-2021-31255,abst_box_read
CVE-2021-31256,stbl_GetSampleInfos
CVE-2021-31257,
CVE-2021-31258,gf_isom_set_extraction_slc
CVE-2021-31259,gf_isom_cenc_get_default_info_internal
CVE-2021-31260,MergeTrack
CVE-2021-31261,gf_hinter_track_new
CVE-2021-31262,AV1_DuplicateConfig
CVE-2021-31566,
CVE-2021-31571,queue.c
CVE-2021-31572,stream_buffer.c
CVE-2021-31829,kernel/bpf/verifier.c
CVE-2021-31916,"list_devices, drivers/md/dm-ioctl.c"
CVE-2021-32020,
CVE-2021-32055,"$imap_qresync, imap/util.c"
CVE-2021-32132,abst_box_size
CVE-2021-32134,"gf_odf_desc_copy, MP4Box"
CVE-2021-32135,trak_box_size
CVE-2021-32136,print_udta
CVE-2021-32137,
CVE-2021-32138,DumpTrackInfo
CVE-2021-32139,"gf_isom_vp_config_get, MP4Box"
CVE-2021-32268,"gf_fprintf, os_file.c"
CVE-2021-32272,mp4read.c
CVE-2021-32399,net/bluetooth/hci_request.c
CVE-2021-32434,"calculate_beam, draw.c"
CVE-2021-32435,"get_key, parse.c"
CVE-2021-32436,"write_title, subs.c"
CVE-2021-32437,gf_hinter_finalize
CVE-2021-32438,gf_media_export_filters
CVE-2021-32439,stbl_AppendSize
CVE-2021-32440,"Media_RewriteODFrame, MP4Box"
CVE-2021-32613,
CVE-2021-32686,
CVE-2021-32762,"redis-cli, redis-sentinel"
CVE-2021-32765,"RESP, mult-bulk, multi-bulk, redisReply*, SIZE_MAX"
CVE-2021-32791,"mod_auth_openidc, aes-gcm"
CVE-2021-32792,OIDCPreservePost
CVE-2021-3331,
CVE-2021-33361,afra_box_read
CVE-2021-33362,hevc_parse_vps_extension
CVE-2021-33363,infe_box_read
CVE-2021-33364,def_parent_box_new
CVE-2021-33365,gf_isom_get_root_od
CVE-2021-33366,gf_isom_oinf_read_entry
CVE-2021-3347,CID-34b1a1ce1458
CVE-2021-3348,"nbd_add_socket, drivers/block/nbd.c"
CVE-2021-33586,
CVE-2021-33624,kernel/bpf/verifier.c
CVE-2021-33815,"dwa_uncompress, libavcodec/exr.c"
CVE-2021-33909,fs/seq_file.c
CVE-2021-35039,"kernel/module.c, CONFIG_MODULE_SIG, init_module, module.sig_enforce=1"
CVE-2021-3566,
CVE-2021-36084,"__cil_verify_classperms, __cil_verify_classpermission, __cil_pre_verify_helper"
CVE-2021-36085,"__cil_verify_classperms, __verify_map_perm_classperms, hashtab_map"
CVE-2021-36086,"cil_reset_classpermission, cil_reset_classperms_set, cil_reset_classperms_list"
CVE-2021-36087,"ebitmap_match_any, cil_check_neverallow"
CVE-2021-36088,"flb_free, flb_parser_json_do, flb_parser_do"
CVE-2021-3609,net/can/bcm.c
CVE-2021-3610,"ReadTIFFImage, coders/tiff.c"
CVE-2021-36143,"vq_endchains, hw/pci/virtio/virtio.c"
CVE-2021-36148,"dmar_free_irte, hypervisor/arch/x86/vtd.c, irte_alloc_bitmap"
CVE-2021-3622,_get_children
CVE-2021-36222,"ec_verify, kdc/kdc_preauth_ec.c"
CVE-2021-3639,mod_auth_mellon
CVE-2021-3640,"sco_sock_sendmsg, sco_conn_del, UFFDIO_REGISTER"
CVE-2021-3656,
CVE-2021-3671,
CVE-2021-37232,"APar_read64, src/util.cpp, uint32_buffer"
CVE-2021-3732,
CVE-2021-3736,"mbochs_ioctl, samples/vfio-mdev/mbochs.c"
CVE-2021-3739,"btrfs_rm_device, fs/btrfs/volumes.c"
CVE-2021-3743,
CVE-2021-3744,"ccp_run_aes_gcm_cmd, drivers/crypto/ccp/ccp-ops.c"
CVE-2021-3748,num_buffers
CVE-2021-3751,
CVE-2021-3753,"vt_k_ioctl, drivers/tty/vt/vt_ioctl.c, vc_mode, vt_ioctl"
CVE-2021-3756,
CVE-2021-37594,"wf_cliprdr_server_file_contents_request, client/Windows/wf_cliprdr.c, FILECONTENTS_SIZE"
CVE-2021-37595,"wf_cliprdr_server_file_contents_request, client/Windows/wf_cliprdr.c"
CVE-2021-37600,/proc/sysvipc/sem
CVE-2021-3764,ccp_run_aes_gcm_cmd
CVE-2021-3770,
CVE-2021-37706,
CVE-2021-37750,kdc/do_tgs_req.c
CVE-2021-3778,
CVE-2021-3796,
CVE-2021-3798,"C_CreateObject, C_DeriveKey, ECDH"
CVE-2021-38114,"init_vlc, libavcodec/dnxhddec.c"
CVE-2021-38160,"drivers/char/virtio_console.c, buf->len"
CVE-2021-38171,"adts_decode_extradata, libavformat/adtsenc.c, init_get_bits"
CVE-2021-38199,fs/nfs/nfs4client.c
CVE-2021-38200,"arch/powerpc/perf/core-book3s.c, perf_event_paranoid"
CVE-2021-38201,"net/sunrpc/xdr.c, xdr_set_page_base"
CVE-2021-38203,system_space_info
CVE-2021-38204,drivers/usb/host/max3421-hcd.c
CVE-2021-38205,drivers/net/ethernet/xilinx/xilinx_emaclite.c
CVE-2021-38206,mac80211
CVE-2021-38207,drivers/net/ethernet/xilinx/ll_temac_main.c
CVE-2021-38208,net/nfc/llcp_sock.c
CVE-2021-38209,"net/netfilter/nf_conntrack_standalone.c, NF_SYSCTL_CT_MAX, NF_SYSCTL_CT_EXPECT_MAX"
CVE-2021-38383,"net_bind, misc.c"
CVE-2021-3839,"vhost_user_set_inflight_fd, msg->payload.inflight.num_queues"
CVE-2021-38597,OCSP
CVE-2021-3872,
CVE-2021-3875,
CVE-2021-3881,
CVE-2021-3888,
CVE-2021-3889,
CVE-2021-3903,
CVE-2021-3905,
CVE-2021-39191,"OIDCRedirectURLsAllowed, target_link_uri"
CVE-2021-39212,"`policy.xml`, EPI, EPS, EPSF"
CVE-2021-3927,
CVE-2021-3928,
CVE-2021-3962,
CVE-2021-3968,
CVE-2021-3973,
CVE-2021-3974,
CVE-2021-3975,"qemuMonitorUnregister, qemuProcessHandleMonitorEOF, virConnectGetAllDomainStats"
CVE-2021-3984,
CVE-2021-3997,systemd-tmpfiles
CVE-2021-40153,"squashfs_opendir, unsquash-1.c"
CVE-2021-4019,
CVE-2021-40330,"git_connect_git, connect.c"
CVE-2021-4043,
CVE-2021-40524,max_filesize
CVE-2021-40540,"ulfius_uri_logger, con_info->request"
CVE-2021-40562,"naludmx_enqueue_or_dispatch, reframe_nalu.c"
CVE-2021-40563,"naludmx_create_avc_decoder_config, reframe_nalu.c"
CVE-2021-40564,"avc_parse_slice, av_parsers.c"
CVE-2021-40565,"gf_avc_parse_nalu, av_parsers.c"
CVE-2021-40566,"mpgviddmx_process, reframe_mpgvid.c"
CVE-2021-40567,"gf_odf_size_descriptor, desc_private.c"
CVE-2021-40568,"svc_parse_slice, av_parsers.c"
CVE-2021-40569,"iloc_entry_del, box_code_meta.c"
CVE-2021-40570,"avc_compute_poc, av_parsers.c"
CVE-2021-40571,"ilst_box_read, box_code_apple.c"
CVE-2021-40572,"av1dmx_finalize, reframe_av1.c"
CVE-2021-40573,"gf_list_del, list.c"
CVE-2021-40574,"gf_text_get_utf8_line, load_text.c"
CVE-2021-40575,"mpgviddmx_process, reframe_mpgvid.c"
CVE-2021-40576,"gf_isom_get_payt_count, hint_track.c"
CVE-2021-40592,"isoffin_read.c, isoffin_process"
CVE-2021-4069,
CVE-2021-4076,
CVE-2021-40818,scheme/webauthn.c
CVE-2021-41072,"squashfs_opendir, unsquash-2.c"
CVE-2021-4110,
CVE-2021-41130,"X-Endpoint-API-UserInfo, ESPv1"
CVE-2021-41133,"AF_UNIX, /.flatpak-info, xdg-dbus-proxy, VFS"
CVE-2021-41141,
CVE-2021-41168,reference_name
CVE-2021-41193,wire-avs
CVE-2021-4136,
CVE-2021-41556,"sqclass.cpp, SquirrelScripts"
CVE-2021-4166,
CVE-2021-4173,
CVE-2021-41864,"prealloc_elems_and_freelist, kernel/bpf/stackmap.c"
CVE-2021-4187,
CVE-2021-4188,
CVE-2021-4192,
CVE-2021-4193,
CVE-2021-4216,muraster.c
CVE-2021-43267,"net/tipc/crypto.c, MSG_CRYPTO"
CVE-2021-43804,PJMEDIA
CVE-2021-43824,
CVE-2021-43825,
CVE-2021-43826,envoy_v3_api_field_extensions.filters.network.tcp_proxy.v3.TcpProxy.tunneling_config
CVE-2021-43845,PJMEDIA
CVE-2021-43860,
CVE-2021-44108,src/amf/namf-handler.c
CVE-2021-44109,lib/sbi/message.c
CVE-2021-45005,JumpList
CVE-2021-45095,"pep_sock_accept, net/phonet/pep.c"
CVE-2021-45379,
CVE-2021-45462,SGW-U/UPF
CVE-2021-45480,"__rds_conn_create, net/rds/connection.c"
CVE-2021-46225,GmfOpenMesh
CVE-2021-46389,iipsrv.fcgi
CVE-2021-46461,"njs_vmcode_typeof, /src/njs_vmcode.c"
CVE-2021-46462,"njs_object_set_prototype, /src/njs_object.c"
CVE-2021-46463,njs_promise_perform_then()
CVE-2022-0080,
CVE-2022-0128,
CVE-2022-0139,radareorg/radare2
CVE-2022-0156,
CVE-2022-0158,
CVE-2022-0173,
CVE-2022-0213,
CVE-2022-0240,
CVE-2022-0261,
CVE-2022-0284,"GetPixelAlpha, pixel-accessor.h"
CVE-2022-0318,vim/vim
CVE-2022-0319,
CVE-2022-0326,
CVE-2022-0351,vim/vim
CVE-2022-0359,
CVE-2022-0361,
CVE-2022-0367,"modbus_reply, src/modbus.c"
CVE-2022-0368,
CVE-2022-0382,
CVE-2022-0392,
CVE-2022-0393,
CVE-2022-0407,
CVE-2022-0408,
CVE-2022-0413,
CVE-2022-0417,vim/vim
CVE-2022-0419,radareorg/radare2
CVE-2022-0443,
CVE-2022-0476,radareorg/radare2
CVE-2022-0481,
CVE-2022-0518,radareorg/radare2
CVE-2022-0519,radareorg/radare2
CVE-2022-0520,
CVE-2022-0521,radareorg/radare2
CVE-2022-0522,radare2.js
CVE-2022-0523,radareorg/radare2
CVE-2022-0525,
CVE-2022-0554,
CVE-2022-0559,radareorg/radare2
CVE-2022-0570,
CVE-2022-0572,
CVE-2022-0614,
CVE-2022-0623,
CVE-2022-0629,
CVE-2022-0630,
CVE-2022-0631,
CVE-2022-0632,
CVE-2022-0669,"VHOST_USER_GET_INFLIGHT_FD, VHOST_USER_SET_INFLIGHT_FD"
CVE-2022-0676,radareorg/radare2
CVE-2022-0685,vim/vim
CVE-2022-0695,radareorg/radare2
CVE-2022-0696,
CVE-2022-0711,Set-Cookie2
CVE-2022-0712,radareorg/radare2
CVE-2022-0713,radareorg/radare2
CVE-2022-0714,vim/vim
CVE-2022-0717,mruby/mruby
CVE-2022-0729,vim/vim
CVE-2022-0849,r_reg_get_name_idx
CVE-2022-0890,mruby/mruby
CVE-2022-0943,vim/vim
CVE-2022-1031,op_is_set_bp
CVE-2022-1035,
CVE-2022-1043,io_uring
CVE-2022-1052,iterate_chained_fixups
CVE-2022-1061,parseDragons
CVE-2022-1071,mrb_vm_exec
CVE-2022-1106,mrb_vm_exec
CVE-2022-1154,utf_ptr2char
CVE-2022-1160,get_one_sourceline
CVE-2022-1172,gpac/gpac
CVE-2022-1198,drivers/net/hamradio/6pack.c
CVE-2022-1199,
CVE-2022-1201,mrb_vm_exec
CVE-2022-1205,
CVE-2022-1207,radareorg/radare2
CVE-2022-1212,"str_escape, mruby/mruby"
CVE-2022-1222,gpac/gpac
CVE-2022-1237,radareorg/radare2
CVE-2022-1238,libr/bin/format/ne/ne.c
CVE-2022-1240,"r_str_ncpy, libr/bin/format/mach0/mach0.c"
CVE-2022-1244,
CVE-2022-1263,vCPU
CVE-2022-1276,mrb_get_args
CVE-2022-1283,r_bin_ne_get_entrypoints
CVE-2022-1284,
CVE-2022-1286,"mrb_vm_exec, mruby/mruby"
CVE-2022-1289,
CVE-2022-1296,r_bin_ne_get_relocs
CVE-2022-1297,"r_bin_ne_get_entrypoints, radareorg/radare2"
CVE-2022-1341,"get_cmdln_options, src/options.c"
CVE-2022-1353,"pfkey_register, net/key/af_key.c"
CVE-2022-1381,skip_range
CVE-2022-1382,radareorg/radare2
CVE-2022-1383,radareorg/radare2
CVE-2022-1420,vim/vim
CVE-2022-1427,"mrb_obj_is_kind_of, mruby/mruby"
CVE-2022-1437,radareorg/radare2
CVE-2022-1441,diST_box_read
CVE-2022-1444,
CVE-2022-1451,r_bin_java_constant_value_attr_new
CVE-2022-1452,radareorg/radare2
CVE-2022-1533,
CVE-2022-1534,parse_rawml.c:1416
CVE-2022-1586,"compile_xclass_matchingpath, pcre2_jit_compile.c"
CVE-2022-1587,"get_recurse_data_length, pcre2_jit_compile.c"
CVE-2022-1616,append_command
CVE-2022-1619,cmdline_erase_chars
CVE-2022-1620,"vim_regexec_string, regexp.c:2729"
CVE-2022-1621,"vim_strncpy, find_word"
CVE-2022-1629,find_next_quote
CVE-2022-1649,libr/bin/format/mach0/mach0.c
CVE-2022-1674,"vim_regexec_string, regexp.c:2733"
CVE-2022-1714,radareorg/radare2
CVE-2022-1720,grab_file_name
CVE-2022-1725,
CVE-2022-1733,vim/vim
CVE-2022-1734,"nfcmrvl_nci_unregister_dev, drivers/nfc/nfcmrvl/main.c"
CVE-2022-1735,
CVE-2022-1769,
CVE-2022-1771,
CVE-2022-1785,
CVE-2022-1795,
CVE-2022-1796,
CVE-2022-1809,radareorg/radare2
CVE-2022-1851,
CVE-2022-1852,"x86_emulate_insn, arch/x86/kvm/emulate.c"
CVE-2022-1886,
CVE-2022-1897,
CVE-2022-1898,
CVE-2022-1899,radareorg/radare2
CVE-2022-1907,
CVE-2022-1908,bfabiszewski/libmobi
CVE-2022-1927,vim/vim
CVE-2022-1934,mruby/mruby
CVE-2022-1942,
CVE-2022-1968,
CVE-2022-1974,
CVE-2022-1975,/net/nfc/netlink.c
CVE-2022-1987,
CVE-2022-2000,
CVE-2022-2042,
CVE-2022-2061,
CVE-2022-21144,"libxmljs.parseXml, .toString"
CVE-2022-21164,
CVE-2022-21227,
CVE-2022-2124,vim/vim
CVE-2022-2125,
CVE-2022-2126,
CVE-2022-2129,
CVE-2022-2153,
CVE-2022-21654,
CVE-2022-21655,
CVE-2022-21656,"default_validator.cc, subjectAltNames, rfc822Name, uniformResourceIndicator, nameConstraints, OpenSSL/BoringSSL"
CVE-2022-21682,"flatpak-builder, `finish-args`, `--mirror-screenshots-url`, `--nofilesystem=host`, `appstream-util`, `--nofilesystem=home`, `--nofilesystem=host`"
CVE-2022-21711,
CVE-2022-21722,PJMEDIA
CVE-2022-21723,
CVE-2022-2175,
CVE-2022-2182,
CVE-2022-2183,
CVE-2022-2206,
CVE-2022-2207,
CVE-2022-2208,
CVE-2022-2210,
CVE-2022-2231,
CVE-2022-2257,
CVE-2022-2264,
CVE-2022-2279,bfabiszewski/libmobi
CVE-2022-2284,
CVE-2022-2285,vim/vim
CVE-2022-2286,
CVE-2022-2287,
CVE-2022-2288,vim/vim
CVE-2022-2289,
CVE-2022-2301,
CVE-2022-2304,vim/vim
CVE-2022-2318,net/rose/rose_timer.c
CVE-2022-23308,valid.c
CVE-2022-2343,vim/vim
CVE-2022-2344,vim/vim
CVE-2022-2345,
CVE-2022-23606,
CVE-2022-23608,
CVE-2022-23645,
CVE-2022-24122,kernel/ucount.c
CVE-2022-24300,ItemStack
CVE-2022-24301,
CVE-2022-24448,"nfs_atomic_open, fs/nfs/dir.c"
CVE-2022-2453,
CVE-2022-2454,gpac/gpac
CVE-2022-24754,"PJSIP_CRED_DATA_DIGEST, PJSIP_MD5STRLEN"
CVE-2022-24763,
CVE-2022-24764,"pjmedia_sdp_print(), pjmedia_sdp_media_print(), PJSUA2, pjsip/pjproject"
CVE-2022-24786,pjmedia_rtcp_fb_parse_rpsi
CVE-2022-24792,"PJSIP, WAV"
CVE-2022-24793,"parse_rr(), parse_query(), nameserver_count, pjsip/pjproject"
CVE-2022-24958,"drivers/usb/gadget/legacy/inode.c, dev->buf"
CVE-2022-24959,"yam_siocdevprivate, drivers/net/hamradio/yam.c"
CVE-2022-24976,
CVE-2022-25044,"src/jsvar.c, jsvNewFromString"
CVE-2022-25139,njs_await_fulfilled
CVE-2022-2522,
CVE-2022-2526,"on_stream_io, dns_stream_complete, resolved-dns-stream.c"
CVE-2022-25297,
CVE-2022-25298,
CVE-2022-25299,mg_http_upload
CVE-2022-25309,"fribidi_cap_rtl_to_unicode, fribidi-char-sets-cap-rtl.c"
CVE-2022-2549,
CVE-2022-2553,
CVE-2022-2566,"build_open_gop_key_points, sc->ctts_data[i].count, sc->sample_offsets_count, av_calloc"
CVE-2022-2571,vim/vim
CVE-2022-25761,-
CVE-2022-2580,vim/vim
CVE-2022-2581,
CVE-2022-2598,API
CVE-2022-2639,reserve_sfa_size
CVE-2022-26490,"st21nfca_connectivity_event_received, drivers/nfc/st21nfca/se.c"
CVE-2022-2652,v4l2loopback
CVE-2022-26530,
CVE-2022-27007,"njs_function_frame_alloc, njs_function_frame_save"
CVE-2022-27008,Array.prototype.concat
CVE-2022-27223,drivers/usb/gadget/udc/udc-xilinx.c
CVE-2022-27650,
CVE-2022-27666,"net/ipv4/esp4.c, net/ipv6/esp6.c"
CVE-2022-27950,drivers/hid/hid-elo.c
CVE-2022-28044,lrzip.c:initialise_control
CVE-2022-28049,"njs_vmcode_array, /src/njs_vmcode.c"
CVE-2022-2816,
CVE-2022-2817,
CVE-2022-2819,vim/vim
CVE-2022-28356,net/llc/af_llc.c
CVE-2022-28388,"usb_8dev_start_xmit, drivers/net/can/usb/usb_8dev.c"
CVE-2022-28389,"mcba_usb_start_xmit, drivers/net/can/usb/mcba_usb.c"
CVE-2022-28390,"ems_usb_start_xmit, drivers/net/can/usb/ems_usb.c"
CVE-2022-2845,
CVE-2022-28463,
CVE-2022-2849,vim/vim
CVE-2022-2862,
CVE-2022-2874,
CVE-2022-28796,"jbd2_journal_wait_updates, fs/jbd2/transaction.c"
CVE-2022-28805,"lparser.c, luaK_exp2anyregup"
CVE-2022-2889,
CVE-2022-29156,"drivers/infiniband/ulp/rtrs/rtrs-clt.c, rtrs_clt_dev_release"
CVE-2022-29181,
CVE-2022-2923,
CVE-2022-29339,"BS_ReadByte, utils/bitstream.c"
CVE-2022-29340,"gf_isom_parse_movie_boxes_internal, GF_SKIP_BOX"
CVE-2022-29369,"njs_lvlhsh_bucket_find, njs_lvlhsh.c"
CVE-2022-29379,"njs_default_module_loader, /src/njs/src/njs_module.c"
CVE-2022-2946,
CVE-2022-29582,fs/io_uring.c
CVE-2022-2959,pipe_resize_ring
CVE-2022-29779,"njs_value_own_enumerate, src/njs_value.c"
CVE-2022-29780,"njs_array_prototype_sort, src/njs_array.c"
CVE-2022-29788,mobi_buffer_getpointer
CVE-2022-2980,vim/vim
CVE-2022-2982,
CVE-2022-29859,component/common/network/dhcp/dhcps.c
CVE-2022-29869,
CVE-2022-29967,static_compressed_inmemory_website_callback.c
CVE-2022-29968,"io_rw_init_file, fs/io_uring.c, kiocb->private"
CVE-2022-3016,
CVE-2022-3028,xfrm_probe_algs
CVE-2022-30292,"sqbaselib.cpp, sq_reservestack"
CVE-2022-3037,vim/vim
CVE-2022-30503,"njs_set_number, src/njs_value.h"
CVE-2022-30592,"liblsquic/lsquic_qenc_hdl.c, MAX_TABLE_CAPACITY"
CVE-2022-30594,"PTRACE_SEIZE, PT_SUSPEND_SECCOMP"
CVE-2022-3077,I2C_SMBUS_BLOCK_PROC_CALL
CVE-2022-3099,
CVE-2022-31031,pjlib-util/stun_simple
CVE-2022-31306,"njs_array_convert_to_slow_array, src/njs_array.c"
CVE-2022-31307,"njs_string_offset, src/njs_string.c"
CVE-2022-3134,
CVE-2022-3153,
CVE-2022-31620,"BitStream<false>::Get, bitstream.hpp"
CVE-2022-31621,"xbstream_open, extra/mariabackup/ds_xbstream.cc"
CVE-2022-31622,"create_worker_threads, extra/mariabackup/ds_compress.cc"
CVE-2022-31623,"create_worker_threads, extra/mariabackup/ds_compress.cc, thd->ctrl_mutex"
CVE-2022-31624,"log_statement_ex, lock_bigbuffer, plugin/server_audit/server_audit.c"
CVE-2022-3170,id->name
CVE-2022-3178,gpac/gpac
CVE-2022-31796,"HierarchicalBitmapRequester::FetchRegion, hierarchicalbitmaprequester.cpp"
CVE-2022-3202,"diFree, fs/jfs/inode.c"
CVE-2022-32201,"Component::SubXOf, component.hpp"
CVE-2022-32202,"LineBuffer::FetchRegion, linebuffer.cpp"
CVE-2022-3222,gpac/gpac
CVE-2022-3234,
CVE-2022-3235,
CVE-2022-32414,"njs_vmcode_interpreter, src/njs_vmcode.c"
CVE-2022-3256,
CVE-2022-3278,
CVE-2022-3287,/etc/fwupd/redfish.conf
CVE-2022-3296,
CVE-2022-3297,
CVE-2022-32978,"SingleComponentLSScan::ParseMCU, singlecomponentlsscan.cpp"
CVE-2022-3299,lib/sbi/client.c
CVE-2022-33099,luaG_runerror
CVE-2022-33105,streamGetEdgeID
CVE-2022-3324,vim/vim
CVE-2022-3352,
CVE-2022-33981,"drivers/block/floppy.c, raw_cmd"
CVE-2022-34295,
CVE-2022-34494,"rpmsg_virtio_add_ctrl_dev, drivers/rpmsg/virtio_rpmsg_bus.c"
